Date,ChinaGold,ComexGold,Brent,BrentChinaGold,BrentComexGold,ChinaComexGold,¥÷¡£ªØ1,¥÷¡£ªØ2,¥÷¡£ªØ3
2009/3/10,-1.195144685,-2.04714384,-2.183756345,0.259792087,-0.626863605,-0.532806887,U,D,d
2009/3/11,-1.195144685,-1.970750172,-2.313705584,0.232231132,-0.504448625,-0.690099327,U,d,D
2009/3/12,-1.195144685,-1.902099105,-2.126395939,0.316068567,-0.521136379,-0.748602813,r,d,D
2009/3/13,-1.195144685,-1.870612526,-2.134517766,0.423728966,-0.538225215,-0.799127427,r,d,D
2009/3/16,-1.195144685,-1.912422574,-2.182741117,0.551847633,-0.543442454,-0.899279101,r,d,D
2009/3/17,-1.744481634,-1.939263593,-1.966497462,0.298982607,-0.538046031,-0.807187659,U,d,D
2009/3/18,-1.744481634,-2.082243634,-1.995939086,0.047428859,-0.551058474,-0.612599099,U,d,D
2009/3/19,-1.744481634,-1.72247075,-1.843147208,-0.195132992,-0.306236644,-0.588380723,U,d,d
2009/3/20,-1.744481634,-1.735891259,-1.815228426,-0.410411812,-0.06394291,-0.536194914,d,U,d
2009/3/23,-1.744481634,-1.754989677,-1.701015228,-0.651246516,0.258168852,-0.471090119,D,U,d
2009/3/24,-1.744481634,-1.903131452,-1.699492386,-0.833478515,0.317327925,-0.344351767,D,r,d
2009/3/25,-1.744481634,-1.84119064,-1.788324873,-0.882370998,0.422071463,-0.329324683,D,r,d
2009/3/26,-1.578994196,-1.819511356,-1.701522843,-0.859203215,0.453486586,-0.350210445,D,r,d
2009/3/27,-1.578994196,-1.906228493,-1.776649746,-0.872983424,0.441260613,-0.322337519,D,r,d
2009/3/30,-1.578994196,-1.945973847,-1.979187817,-0.865025652,0.513968326,-0.350229322,D,r,d
2009/3/31,-1.578994196,-1.909325533,-1.916243655,-0.858685449,0.493527582,-0.323173411,D,r,d
2009/4/1,-1.578994196,-1.891259463,-1.956345178,-0.862486559,0.48437318,-0.27863226,D,r,U
2009/4/2,-1.578994196,-1.987783895,-1.737563452,-0.838583529,0.413690163,-0.267879334,D,r,U
2009/4/3,-1.578994196,-2.048692361,-1.701015228,-0.811976819,0.343345529,-0.316605912,D,r,d
2009/4/7,-1.578994196,-2.117859601,-1.815228426,-0.791282072,0.248602132,-0.264149356,D,U,U
2009/4/8,-1.578994196,-2.104439092,-1.796446701,-0.758842246,0.105708029,-0.155369433,D,U,U
2009/4/9,-1.578994196,-2.117859601,-1.67106599,-0.664990233,-0.057303691,-0.112731315,D,U,U
2009/4/13,-1.578994196,-2.053337922,-1.768527919,-0.582251808,-0.070086466,-0.158357702,d,U,U
2009/4/14,-1.578994196,-2.072952512,-1.777664975,-0.423128759,-0.039622201,-0.295850803,d,U,U
2009/4/15,-1.578994196,-2.063145217,-1.786294416,0.149210976,-0.015478262,-0.55988966,U,U,d
2009/4/16,-1.957759607,-2.13282863,-1.721827411,-0.096888563,-0.062529129,-0.198471615,U,U,U
2009/4/17,-1.957759607,-2.194253269,-1.707106599,-0.304992646,-0.250272125,0.014738288,d,U,U
2009/4/20,-2.107740541,-2.093083276,-1.884263959,-0.087108859,-0.143979614,0.187436048,U,U,U
2009/4/21,-2.107740541,-2.118375774,-1.886294416,0.051724799,-0.060106724,0.328889314,U,U,r
2009/4/22,-2.107740541,-2.068306951,-1.88680203,0.161080204,-0.164280312,0.410123816,U,U,r
2009/4/23,-1.977079185,-1.995526497,-1.871573604,0.213549488,-0.249678025,0.398208046,U,U,r
2009/4/24,-2.12045079,-1.955781142,-1.792385787,0.184402643,-0.28311875,0.338419275,U,U,r
2009/4/27,-1.879464475,-1.987783895,-1.860913706,0.159596959,-0.515322396,0.277403222,U,d,U
2009/4/28,-1.983180104,-2.063145217,-1.877664975,0.171367905,-0.579768514,0.236073783,U,d,U
2009/4/29,-1.92217091,-2.014624914,-1.837563452,0.296971333,-0.529187784,0.172748117,U,d,U
2009/4/30,-1.906918612,-2.063145217,-1.836548223,0.398071636,-0.459149331,0.090384286,r,d,U
2009/5/4,-1.906918612,-2.005849966,-1.644670051,0.483743927,-0.134932769,-0.073544492,r,U,U
2009/5/5,-1.906918612,-1.99449415,-1.668020305,0.405305389,-0.079862497,-0.178254115,r,U,U
2009/5/6,-1.906918612,-1.95991053,-1.564974619,0.267450752,0.126396432,-0.209616689,U,U,U
2009/5/7,-1.906918612,-1.936166552,-1.548730964,0.254636587,0.283454976,-0.151595529,U,U,U
2009/5/8,-1.906918612,-1.939779766,-1.463959391,0.241136177,0.40358734,-0.090000941,U,r,U
2009/5/11,-1.906918612,-1.946490021,-1.497461929,0.181244604,0.523454972,0.01847429,U,r,U
2009/5/12,-1.906918612,-1.89229181,-1.474111675,0.222931132,0.599595936,0.066115404,U,r,U
2009/5/13,-1.906918612,-1.881968341,-1.504568528,0.330459702,0.643595387,0.197268575,r,R,U
2009/5/14,-1.906918612,-1.869580179,-1.537563452,0.607327965,0.665286733,0.45485654,R,R,r
2009/5/15,-1.906918612,-1.855127323,-1.573604061,0.617128897,0.704101554,0.499387728,R,R,r
2009/5/18,-1.751345168,-1.904679972,-1.447208122,0.6668118,0.832589923,0.611320662,R,R,R
2009/5/19,-1.798118883,-1.878871301,-1.424365482,0.671405996,0.833027685,0.589007584,R,R,r
2009/5/20,-1.773461001,-1.823640743,-1.339593909,0.681298072,0.849621149,0.557747541,R,R,r
2009/5/21,-1.675592086,-1.753441156,-1.373096447,0.670219136,0.82995523,0.620567093,R,R,R
2009/5/22,-1.647629539,-1.713695802,-1.329949239,0.696227437,0.841649311,0.71353385,R,R,R
2009/5/26,-1.601872643,-1.741569167,-1.306598985,0.7115677,0.87104135,0.831371979,R,R,R
2009/5/27,-1.570097022,-1.741052994,-1.242639594,0.787790121,0.900768252,0.851893676,R,R,R
2009/6/1,-1.433588951,-1.613041982,-0.964974619,0.855329953,0.919918963,0.887261815,R,R,R
2009/6/2,-1.464601957,-1.590330351,-0.954822335,0.901732306,0.940728419,0.911197099,R,R,R
2009/6/3,-1.403592764,-1.687370957,-1.07106599,0.940358168,0.934396797,0.919980906,R,R,R
2009/6/4,-1.403592764,-1.601169993,-0.927411168,0.950302568,0.939582273,0.936039626,R,R,R
2009/6/5,-1.444265559,-1.70285616,-0.946192893,0.956610715,0.916821793,0.935045897,R,R,R
2009/6/8,-1.576452146,-1.754989677,-0.969543147,0.938791227,0.883092339,0.931573329,R,R,R
2009/6/9,-1.601872643,-1.743633861,-0.881218274,0.9000457,0.839730047,0.927266309,R,R,R
2009/6/10,-1.601872643,-1.743633861,-0.821319797,0.859918474,0.798763642,0.921495479,R,R,R
2009/6/11,-1.601872643,-1.7059532,-0.77106599,0.811807245,0.773154525,0.912863465,R,R,R
2009/6/12,-1.589162395,-1.815898142,-0.815228426,0.779905445,0.668947718,0.881265988,R,R,R
2009/6/15,-1.589162395,-1.884033035,-0.89035533,0.746507271,0.520429525,0.807951904,R,r,R
2009/6/16,-1.616108122,-1.859772884,-0.849746193,0.677215839,0.38023027,0.773265689,R,r,R
2009/6/17,-1.616108122,-1.840158293,-0.818781726,0.5499413,0.242926437,0.77409111,r,U,R
2009/6/18,-1.616108122,-1.847384721,-0.808121827,0.450719807,0.046676813,0.734966604,r,U,R
2009/6/19,-1.63746134,-1.839125946,-0.903045685,0.290189846,-0.134739994,0.703312188,U,U,R
2009/6/22,-1.688302334,-1.917584308,-1.015228426,0.126634682,-0.199661868,0.743354414,U,U,R
2009/6/23,-1.740668559,-1.900550585,-0.92284264,-0.037965587,-0.232417883,0.803934191,U,U,R
2009/6/24,-1.740668559,-1.848417068,-0.946700508,-0.151895389,-0.197619192,0.839812238,U,U,R
2009/6/25,-1.740668559,-1.822092223,-0.873096447,-0.26233924,-0.211462679,0.828809037,U,U,R
2009/6/26,-1.740668559,-1.814349621,-0.916751269,-0.31093521,-0.220112071,0.812235231,d,U,R
2009/6/29,-1.678134135,-1.815898142,-0.811675127,-0.296275796,-0.174825413,0.785167164,U,U,R
2009/6/30,-1.601872643,-1.884549209,-0.897461929,-0.25717653,-0.092926998,0.738242594,U,U,R
2009/7/1,-1.601872643,-1.812801101,-0.923350254,0.007233589,0.112135585,0.700036729,U,U,R
2009/7/2,-1.601872643,-1.865966965,-1.031979695,0.061225864,0.315197611,0.506566777,U,r,r
2009/7/6,-1.601872643,-1.900550585,-1.163959391,0.064011658,0.513137523,0.271130039,U,r,U
2009/7/7,-1.601872643,-1.87577426,-1.205583756,-0.005691621,0.575569569,0.178771977,U,r,U
2009/7/8,-1.601872643,-1.9779766,-1.347715736,-0.11410936,0.723291941,0.028452585,U,R,U
2009/7/9,-1.601872643,-1.942360633,-1.313705584,-0.203784614,0.760871111,-0.092120746,U,R,U
2009/7/10,-1.601872643,-1.96145905,-1.343147208,-0.298481364,0.830087849,-0.287243988,U,R,U
2009/7/13,-1.601872643,-1.909841707,-1.334517766,-0.392673819,0.809118704,-0.379360751,d,R,d
2009/7/14,-1.601872643,-1.908293187,-1.325888325,-0.465062377,0.818778303,-0.395391877,d,R,d
2009/7/15,-1.601872643,-1.822608396,-1.212690355,-0.517819676,0.739612251,-0.350690527,d,R,d
2009/7/16,-1.703554633,-1.843255334,-1.229949239,-0.502866741,0.684216219,-0.39526211,d,R,d
2009/7/17,-1.72897513,-1.832415692,-1.096446701,-0.545782811,0.669318648,-0.449115818,d,R,d
2009/7/20,-1.477312206,-1.774088094,-1.042639594,-0.443848907,0.626793214,-0.131394438,d,R,U
2009/7/21,-1.615599712,-1.783895389,-1.020812183,-0.423936543,0.656823567,-0.129665111,d,R,U
2009/7/22,-1.615599712,-1.750860289,-1.003553299,-0.367364134,0.702275718,-0.150164082,d,R,U
2009/7/23,-1.589162395,-1.743117688,-0.9,-0.270991428,0.733683807,-0.084204861,U,R,U
2009/7/24,-1.589162395,-1.751892636,-0.845685279,-0.118581286,0.766844957,-0.002935387,U,R,U
2009/7/27,-1.581536245,-1.749827942,-0.820812183,0.044538818,0.790008014,0.100669402,U,R,U
2009/7/28,-1.581536245,-1.824156917,-0.868020305,0.202199437,0.795244427,0.145501666,U,R,U
2009/7/29,-1.581536245,-1.885581555,-1.038071066,0.212296667,0.84017519,0.132485714,U,R,U
2009/7/30,-1.741685379,-1.845836201,-0.856345178,0.004247808,0.803065486,0.108380835,U,R,U
2009/7/31,-1.741685379,-1.748795595,-0.775634518,-0.16849645,0.829412084,-0.035617869,U,R,U
2009/8/3,-1.741685379,-1.733826566,-0.681725888,-0.301285739,0.844470841,-0.139774573,d,R,U
2009/8/4,-1.741685379,-1.677563661,-0.644670051,-0.390731852,0.866923891,-0.25319145,d,R,U
2009/8/5,-1.741685379,-1.694597385,-0.582233503,-0.457815408,0.870008853,-0.314442567,d,R,d
2009/8/6,-1.741685379,-1.712663455,-0.616751269,-0.498672571,0.865114206,-0.34614337,d,R,d
2009/8/7,-1.741685379,-1.730213352,-0.679695431,-0.521757062,0.85077647,-0.359103188,d,R,d
2009/8/10,-1.741685379,-1.793702684,-0.684263959,-0.53726154,0.785601251,-0.310615404,d,R,d
2009/8/11,-1.741685379,-1.789573297,-0.737055838,-0.542177294,0.704029071,-0.248030193,d,R,U
2009/8/12,-1.741685379,-1.764280798,-0.715228426,-0.536315548,0.690056619,-0.220699432,d,R,U
2009/8/13,-1.741685379,-1.743633861,-0.685279188,-0.682936108,0.653297291,-0.273732438,D,R,U
2009/8/14,-1.741685379,-1.783379215,-0.739593909,-0.826726908,0.595011146,-0.313614115,D,r,d
2009/8/17,-1.741685379,-1.848933242,-0.834517766,-0.764846414,0.614416146,-0.255214694,D,R,U
2009/8/18,-1.695928484,-1.831383345,-0.741624365,-0.752220706,0.603913487,-0.235240632,D,R,U
2009/8/19,-1.695928484,-1.802477632,-0.62893401,-0.70932236,0.655002571,-0.265569897,D,R,U
2009/8/20,-1.695928484,-1.817962836,-0.692893401,-0.666966769,0.69882496,-0.339533139,D,R,d
2009/8/21,-1.542897089,-1.751376462,-0.649238579,-0.435791417,0.747360462,-0.297717161,d,R,U
2009/8/24,-1.614582892,-1.807639367,-0.645685279,-0.319011366,0.749955066,-0.39568379,d,R,d
2009/8/25,-1.614582892,-1.796283551,-0.769543147,-0.238621819,0.742324183,-0.358966979,U,R,d
2009/8/26,-1.650171588,-1.797315898,-0.778172589,0.093784944,0.669978162,-0.206308445,U,R,U
2009/8/27,-1.657797738,-1.791121817,-0.734517766,0.006258925,0.61532831,-0.288068575,U,R,U
2009/8/28,-1.631106215,-1.731761872,-0.720304569,-0.059721441,0.645632047,-0.209435147,U,R,U
2009/8/31,-1.576452146,-1.759119064,-0.879695431,-0.265896271,0.503429724,-0.140803353,U,r,U
2009/9/1,-1.576452146,-1.743633861,-0.97715736,-0.401622857,0.243480087,0.013242375,d,U,U
2009/9/2,-1.576452146,-1.630591879,-0.98071066,-0.459721658,-0.30785836,0.308284738,d,d,r
2009/9/3,-1.576452146,-1.531486579,-1.008121827,-0.495298947,-0.620983706,0.470560328,d,D,r
2009/9/4,-1.576452146,-1.53613214,-1.023350254,-0.526653781,-0.736577336,0.558881485,d,D,r
2009/9/8,-1.576452146,-1.520646937,-0.891370558,-0.525405939,-0.714993862,0.584235481,d,D,r
2009/9/9,-1.576452146,-1.534067447,-0.870558376,-0.534254977,-0.698152001,0.605573399,d,D,R
2009/9/10,-1.576452146,-1.533551273,-0.869035533,-0.528238435,-0.687116885,0.635917841,d,D,R
2009/9/11,-1.576452146,-1.484514797,-0.979187817,-0.51413756,-0.724027206,0.674077606,d,D,R
2009/9/14,-1.319705122,-1.510323469,-0.991878173,-0.527106028,-0.742302583,0.657340664,d,D,R
2009/9/15,-1.319705122,-1.483998624,-0.996446701,-0.598043115,-0.792723386,0.661702047,d,D,R
2009/9/16,-1.347667669,-1.412250516,-0.77715736,-0.458937485,-0.673959063,0.699260846,d,D,R
2009/9/17,-1.347667669,-1.446317963,-0.783248731,-0.309391236,-0.571795659,0.711869196,d,d,R
2009/9/18,-1.263780028,-1.462319339,-0.794923858,-0.152132819,-0.479492696,0.698990076,U,d,R
2009/9/21,-1.263780028,-1.490708878,-0.928426396,-0.187199824,-0.446120652,0.711505975,U,d,R
2009/9/22,-1.263780028,-1.436510668,-0.835025381,-0.073430765,-0.302522539,0.727029793,U,d,R
2009/9/23,-1.263780028,-1.442704749,-0.963959391,-0.081339903,-0.260652974,0.735300147,U,U,R
2009/9/24,-1.263780028,-1.522711631,-1.124873096,-0.149315489,-0.175611245,0.695822272,U,U,R
2009/9/25,-1.263780028,-1.560392292,-1.110152284,-0.140863281,0.026844884,0.618153956,U,U,R
2009/9/28,-1.263780028,-1.548520303,-1.088324873,-0.088551896,0.278381532,0.536811596,U,U,r
2009/9/29,-1.263780028,-1.545423262,-1.090862944,-0.116844927,0.460056625,0.465733205,U,r,r
2009/9/30,-1.263780028,-1.468513421,-0.909137056,-0.114662271,0.615110543,0.419554836,U,R,r
2009/10/9,-1.263780028,-1.263076394,-0.861928934,-0.105050778,0.574668095,0.334061264,U,r,r
2009/10/12,-1.263780028,-1.217136958,-0.792893401,-0.106319619,0.597996083,0.330733743,U,r,r
2009/10/13,-1.263780028,-1.17842395,-0.740101523,-0.130630644,0.650498951,0.317960295,U,R,r
2009/10/14,-1.263780028,-1.179972471,-0.704568528,-0.06051414,0.722760828,0.309881777,U,R,r
2009/10/15,-1.263780028,-1.252752925,-0.636040609,0.024982361,0.778380978,0.274111763,U,R,U
2009/10/16,-1.09270008,-1.248107364,-0.507106599,0.333079184,0.808170157,0.305661882,r,R,r
2009/10/19,-1.09270008,-1.214039917,-0.46751269,0.556627147,0.819711843,0.438848045,r,R,r
2009/10/20,-1.09270008,-1.21145905,-0.494416244,0.626579627,0.829106544,0.485429004,R,R,r
2009/10/21,-1.118883193,-1.181004818,-0.370050761,0.672909956,0.835921858,0.522707151,R,R,r
2009/10/22,-1.093462695,-1.21145905,-0.379187817,0.765357519,0.842658387,0.562617256,R,R,r
2009/10/23,-1.094479515,-1.222814866,-0.409137056,0.840173577,0.852492349,0.574542019,R,R,r
2009/10/26,-1.068042198,-1.292498279,-0.493401015,0.847393056,0.853557455,0.54454129,R,R,r
2009/10/27,-1.068042198,-1.330695114,-0.459898477,0.850175265,0.825960205,0.493033587,R,R,r
2009/10/28,-1.068042198,-1.352374398,-0.564467005,0.842558376,0.811461392,0.436765974,R,R,r
2009/10/29,-1.268864127,-1.266689608,-0.453807107,0.753757677,0.799656939,0.383316343,R,R,r
2009/10/30,-1.268864127,-1.301273228,-0.597969543,0.716747204,0.766091269,0.330495104,R,R,r
2009/11/2,-1.268864127,-1.200619408,-0.529441624,0.669759875,0.709196336,0.223518523,R,R,U
2009/11/3,-1.268864127,-1.07312457,-0.450253807,0.60541049,0.613568406,0.031889997,R,R,U
2009/11/4,-1.268864127,-1.032863042,-0.410659898,0.541019441,0.42916611,-0.216139793,r,r,U
2009/11/5,-1.268864127,-1.045251204,-0.456345178,0.474449613,0.230113318,-0.462203188,r,U,d
2009/11/6,-1.268864127,-1.006538197,-0.563959391,0.450330346,0.127578959,-0.533463132,r,U,d
2009/11/9,-1.268864127,-0.976083964,-0.46751269,0.38515726,0.15461377,-0.576071145,r,U,d
2009/11/10,-1.268864127,-0.961114935,-0.481218274,0.322580129,0.195694598,-0.604781063,r,U,D
2009/11/11,-1.268864127,-0.91827254,-0.458375635,0.238301609,0.249078759,-0.633972936,U,U,D
2009/11/12,-1.268864127,-0.959566414,-0.556345178,0.213916961,0.084992815,-0.701222494,U,U,D
2009/11/13,-1.268864127,-0.907432897,-0.580203046,0.293914156,-0.067084057,-0.700225472,U,U,D
2009/11/16,-1.268864127,-0.791293875,-0.417258883,0.243215263,0.047674927,-0.686651983,U,U,D
2009/11/17,-0.610981655,-0.790261528,-0.406598985,0.339040428,0.129816337,-0.001389643,r,U,U
2009/11/18,-0.56319112,-0.780970406,-0.381218274,0.449285498,0.282157691,0.244842637,r,U,U
2009/11/19,-0.540566877,-0.777357192,-0.474111675,0.392833884,0.354489443,0.384825399,r,r,r
2009/11/20,-0.517688429,-0.729353063,-0.496446701,0.330003268,0.392008336,0.492460752,r,r,r
2009/11/23,-0.441172732,-0.685994494,-0.483248731,0.296511432,0.378199415,0.597600454,U,r,r
2009/11/24,-0.434817608,-0.641603579,-0.534010152,0.199854012,0.349995572,0.696766391,U,r,R
2009/11/25,-0.330847774,-0.508947006,-0.433502538,0.256436251,0.311213322,0.81043269,U,r,R
2009/11/27,-0.340761768,-0.592050929,-0.497461929,0.24259046,0.345777326,0.843262411,U,r,R
2009/11/30,-0.254586281,-0.590502409,-0.431979695,0.233203389,0.21638939,0.890148614,U,U,R
2009/12/1,-0.31432445,-0.4779766,-0.387309645,0.2731858,0.253785869,0.912594251,U,U,R
2009/12/2,-0.203745287,-0.360289057,-0.461928934,0.29232792,0.272153351,0.908407071,U,U,R
2009/12/3,-0.203745287,-0.464039917,-0.437563452,0.393875108,0.392555238,0.91047121,r,r,R
2009/12/4,-0.203745287,-0.674638679,-0.480203046,0.402973633,0.436586119,0.889281726,r,r,R
2009/12/7,-0.203745287,-0.661734343,-0.535532995,0.237020299,0.317046677,0.866901061,U,r,R
2009/12/8,-0.534211753,-0.827942189,-0.598477157,0.207668159,0.376788756,0.83016416,U,r,R
2009/12/9,-0.534211753,-0.862009635,-0.740609137,0.142875755,0.437589158,0.77817671,U,r,R
2009/12/10,-0.534211753,-0.81916724,-0.76751269,0.164100709,0.497617796,0.738981136,U,r,R
2009/12/11,-0.534211753,-0.914143152,-0.766497462,0.123931005,0.570744715,0.653428244,U,r,R
2009/12/14,-0.534211753,-0.854267034,-0.765989848,0.086800746,0.601889506,0.605843112,U,R,R
2009/12/15,-0.534211753,-0.855815554,-0.75786802,0.445199875,0.678194661,0.822167669,r,R,R
2009/12/16,-0.600305046,-0.82071576,-0.681725888,0.585115547,0.749746865,0.830807871,r,R,R
2009/12/17,-0.573867729,-0.948726772,-0.690862944,0.721244498,0.835697311,0.841236448,R,R,R
2009/12/18,-0.685972122,-0.928079835,-0.671573604,0.771052893,0.868051144,0.855550354,R,R,R
2009/12/21,-0.632589078,-1.027701308,-0.710152284,0.816485705,0.875881807,0.872841162,R,R,R
2009/12/22,-0.75587849,-1.078286304,-0.686294416,0.812042031,0.862175414,0.894499052,R,R,R
2009/12/23,-0.801126975,-1.004989677,-0.585279188,0.730193032,0.817958812,0.900956579,R,R,R
2009/12/24,-0.689530992,-0.971438403,-0.541624365,0.665018445,0.749988746,0.908164857,R,R,R
2009/12/28,-0.715714104,-0.967825189,-0.49035533,0.562885141,0.666894108,0.90847363,r,R,R
2009/12/29,-0.707071135,-1.001376462,-0.474111675,0.432696562,0.55279976,0.90652759,r,r,R
2009/12/30,-0.813837224,-1.000344116,-0.454314721,0.239073464,0.372165005,0.907368709,U,r,R
2009/12/31,-0.813837224,-1.004989677,-0.459390863,0.036535787,0.177462798,0.914072216,U,U,R
2010/1/4,-0.813837224,-0.873365451,-0.34822335,-0.255515283,-0.032158202,0.859636142,U,U,R
2010/1/5,-0.813837224,-0.869236063,-0.324365482,-0.527891897,-0.102666186,0.74782697,d,U,R
2010/1/6,-0.813837224,-0.820199587,-0.258375635,-0.831160189,-0.037539792,0.440064857,D,U,r
2010/1/7,-0.813837224,-0.861493462,-0.277664975,-0.866559599,0.042049196,0.325308784,D,U,r
2010/1/8,-0.813837224,-0.793874742,-0.284771574,-0.866029468,0.199222196,0.175998085,D,U,U
2010/1/11,-0.813837224,-0.724191328,-0.305076142,-0.860457726,0.394676563,-0.032565711,D,r,U
2010/1/12,-0.813837224,-0.840330351,-0.389847716,-0.848915797,0.43331163,-0.071817224,D,r,U
2010/1/13,-0.813837224,-0.778389539,-0.440101523,-0.824423165,0.516729067,-0.200963764,D,r,U
2010/1/14,-0.813837224,-0.795423262,-0.464974619,-0.785231587,0.599491143,-0.34466921,D,r,d
2010/1/15,-0.813837224,-0.835168617,-0.501015228,-0.74101226,0.692252873,-0.510101792,D,R,d
2010/1/19,-0.542346312,-0.818134893,-0.474619289,-0.542441351,0.687952874,-0.287534599,d,R,U
2010/1/20,-0.508791255,-0.926015141,-0.541116751,-0.495030608,0.715222496,-0.259338285,d,R,U
2010/1/21,-0.508791255,-1.035443909,-0.629441624,-0.520728788,0.717877249,-0.315754356,d,R,d
2010/1/22,-0.668940389,-1.032346869,-0.718274112,-0.590387475,0.695252035,-0.383218266,d,R,d
2010/1/25,-0.663093675,-1.014280798,-0.674619289,-0.651883972,0.703966479,-0.455003555,D,R,d
2010/1/26,-0.838749312,-0.997247075,-0.694923858,-0.504667771,0.713068995,-0.379413344,d,R,d
2010/1/27,-0.740117782,-1.052993806,-0.74822335,-0.462685688,0.752840458,-0.357727999,d,R,d
2010/1/28,-0.813837224,-1.082415692,-0.753807107,-0.377169214,0.804006407,-0.271643078,d,R,U
2010/1/29,-0.839257721,-1.087577426,-0.787817259,-0.274820885,0.853396959,-0.216521566,U,R,U
2010/2/1,-0.839257721,-0.992601514,-0.704060914,-0.21583697,0.884321553,-0.210432354,U,R,U
2010/2/2,-0.839257721,-0.921885754,-0.554314721,-0.186208033,0.890803202,-0.19711017,U,R,U
2010/2/3,-0.839257721,-0.950791466,-0.56142132,-0.153939486,0.901827673,-0.173795345,U,R,U
2010/2/4,-0.839257721,-1.15880936,-0.753807107,-0.069575129,0.907961782,-0.067788724,U,R,U
2010/2/5,-0.839257721,-1.169649002,-0.882741117,0.041249876,0.948965848,0.014366363,U,R,U
2010/2/8,-0.839257721,-1.181004818,-0.856345178,0.145698937,0.962396487,0.100042832,U,R,U
2010/2/9,-0.839257721,-1.115966965,-0.753807107,0.242541775,0.954894378,0.19012728,U,R,U
2010/2/10,-0.928229462,-1.10615967,-0.732994924,0.336380364,0.959826262,0.272897429,r,R,U
2010/2/11,-0.928229462,-1.045767378,-0.707106599,0.405031219,0.952566735,0.345775352,r,R,r
2010/2/12,-0.928229462,-1.034927736,-0.714720812,0.474299411,0.942970776,0.41675373,r,R,r
2010/2/22,-0.585306953,-0.913110805,-0.424873096,0.602197503,0.91763158,0.544310948,R,R,r
2010/2/23,-0.762996229,-0.97401927,-0.493908629,0.499232952,0.894333365,0.432325225,r,R,r
2010/2/24,-0.940939711,-1.010151411,-0.451269036,0.248744291,0.8380571,0.283412856,U,R,U
2010/2/25,-0.890098716,-0.948726772,-0.542639594,0.186748137,0.849913062,0.269931778,U,R,U
2010/2/26,-0.839257721,-0.898657949,-0.476649746,0.21198651,0.870937776,0.2524972,U,R,U
